Account,Date,Channel,Units,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
6425590009 TOWN OF ANDOVER,6/6/2016,2,kVAh,37.92,38.16,38.16,37.68,38.4,38.64,40.8,39.36,38.4,38.64,38.64,38.88,38.4,38.64,38.64,39.36,40.56,72,111.6,121.92,178.56,200.64,202.56,202.56,201.84,200.16,197.76,196.32,198.48,198.48,196.8,197.52,233.52,275.28,262.56,266.4,267.36,265.44,265.2,266.4,268.8,267.6,264.96,265.92,264.96,265.44,263.04,264,262.08,262.8,263.04,280.56,295.2,259.44,261.12,263.04,264.96,262.8,263.28,264.96,265.92,265.44,262.8,261.6,261.6,258.48,259.44,212.16,200.64,148.8,131.28,134.88,130.8,162.48,154.8,127.68,129.84,180.24,189.84,191.76,190.56,190.08,190.32,187.68,186,186.24,187.68,185.52,186.72,192.24,191.28,194.88,186.72,145.2,63.12,39.36
6425590009 TOWN OF ANDOVER,6/7/2016,1 kWh,kWh,27.6,26.88,26.4,26.88,27.12,28.8,28.56,26.64,26.88,25.92,26.64,25.92,25.68,26.88,65.04,80.88,94.08,135.6,178.32,182.4,158.16,159.12,159.36,159.12,160.08,158.16,204,222,222.48,227.52,227.28,227.04,226.32,225.84,224.4,224.16,226.32,226.8,226.08,242.64,240,221.28,221.76,222.24,224.16,225.12,222.72,223.92,222.48,222.48,223.92,223.2,222.48,224.88,226.32,225.12,224.64,219.36,223.2,169.92,148.32,152.64,151.44,153.6,154.56,152.4,151.2,151.44,152.4,152.16,210,213.12,215.52,216,189.6,165.36,168.96,198.96,177.6,165.6,166.8,162.96,137.52,101.52,98.88,98.88,136.8,197.52,216.48,216,209.28,205.2,100.8,28.32,26.4,25.92
6425590009 TOWN OF ANDOVER,6/7/2016,1 Power Factor,Power Factor,68.047337,68.292683,67.073171,67.46988,67.261905,68.965517,70,66.86747,66.666667,67.080745,67.682927,67.5,67.295597,67.878788,75.910364,78.190255,81.15942,85.476551,86.495925,86.956522,87.169312,87.236842,87.368421,87.351779,87.303665,87.400531,89.3796,90.155945,89.912706,90.114068,89.933523,90.181125,89.980916,89.961759,89.559387,89.463602,89.468691,89.658444,89.628925,88.684211,88.967972,89.42774,89.361702,89.382239,89.635317,89.674952,89.316651,89.4535,89.478764,89.392478,89.367816,89.423077,89.651838,89.323165,89.553656,89.760766,89.483748,89.432485,87.488241,85.404101,85.006878,85.483871,85.617368,85.676037,85.75233,85.579515,85.597826,85.501355,85.349462,85.444744,89.013225,89.336016,89.264414,89.374379,90.182648,91.258278,90.721649,90.700219,91.02091,91.269841,91.447368,91.509434,90.09434,87.759336,88.222698,87.846482,83.211679,85.99791,87.487876,87.124879,87.287287,86.80203,84.507042,69.005848,67.901235,67.080745
6425590009 TOWN OF ANDOVER,6/7/2016,2,kVAh,40.56,39.36,39.36,39.84,40.32,41.76,40.8,39.84,40.32,38.64,39.36,38.4,38.16,39.6,85.68,103.44,115.92,158.64,206.16,209.76,181.44,182.4,182.4,182.16,183.36,180.96,228.24,246.24,247.44,252.48,252.72,251.76,251.52,251.04,250.56,250.56,252.96,252.96,252.24,273.6,269.76,247.44,248.16,248.64,250.08,251.04,249.36,250.32,248.64,248.88,250.56,249.6,248.16,251.76,252.72,250.8,251.04,245.28,255.12,198.96,174.48,178.56,176.88,179.28,180.24,178.08,176.64,177.12,178.56,178.08,235.92,238.56,241.44,241.68,210.24,181.2,186.24,219.36,195.12,181.44,182.4,178.08,152.64,115.68,112.08,112.56,164.4,229.68,247.44,247.92,239.76,236.4,119.28,41.04,38.88,38.64
6425590009 TOWN OF ANDOVER,6/8/2016,1 kWh,kWh,26.4,25.68,26.4,26.16,26.4,26.88,29.04,26.4,25.92,26.16,25.68,25.68,25.68,25.68,25.68,27.6,47.76,119.52,151.92,151.68,168.48,184.32,151.92,151.44,152.88,154.8,221.04,226.56,227.52,229.2,227.28,226.8,230.16,231.84,229.68,228.48,229.44,229.68,247.2,256.32,228.96,228.48,228.72,226.08,224.16,223.2,222.72,223.44,223.68,223.2,223.44,223.92,227.28,225.84,224.4,224.16,203.76,158.4,158.64,150.24,148.56,148.8,151.2,150.72,148.08,148.32,175.92,168.48,202.56,222.48,221.76,222.96,224.88,224.88,222.24,223.44,221.76,222.72,222.24,222.72,221.76,223.68,224.4,188.64,173.76,173.52,116.64,133.68,114.48,144.72,143.04,144.72,143.52,139.68,137.04,93.36
6425590009 TOWN OF ANDOVER,6/8/2016,1 Power Factor,Power Factor,67.073171,66.049383,66.666667,66.871166,66.666667,67.46988,70.348837,67.073171,66.257669,66.871166,66.049383,66.049383,66.049383,65.644172,65.644172,68.862275,73.431734,76.2634,78.051788,78.121137,78.52349,79.916753,78.53598,78.580324,78.545006,79.238329,84.728611,85.198556,84.870188,85.040071,84.856631,84.90566,84.942427,84.885764,84.915705,84.697509,84.902309,84.991119,84.703947,84.896661,84.8,85,84.861977,84.788479,84.67815,84.622384,84.594348,84.101174,83.963964,83.783784,83.949504,84.129847,84.478145,84.318996,84.234234,84.220018,82.829268,78.947368,78.784267,77.571252,76.514215,76.54321,76.923077,76.772616,77.125,77.443609,78.479657,78.173719,82.745098,84.119782,84.383562,84.30127,84.111311,83.660714,83.725136,83.79838,84.383562,84.287012,84.412033,84.4404,84.383562,84.42029,84.768812,84.972973,85.579196,85.663507,78.009631,78.895184,77.309562,82.040816,82.093664,81.818182,82.030178,81.398601,81.223329,79.876797
6425590009 TOWN OF ANDOVER,6/8/2016,2,kVAh,39.36,38.88,39.6,39.12,39.6,39.84,41.28,39.36,39.12,39.12,38.88,38.88,38.88,39.12,39.12,40.08,65.04,156.72,194.64,194.16,214.56,230.64,193.44,192.72,194.64,195.36,260.88,265.92,268.08,269.52,267.84,267.12,270.96,273.12,270.48,269.76,270.24,270.24,291.84,301.92,270,268.8,269.52,266.64,264.72,263.76,263.28,265.68,266.4,266.4,266.16,266.16,269.04,267.84,266.4,266.16,246,200.64,201.36,193.68,194.16,194.4,196.56,196.32,192,191.52,224.16,215.52,244.8,264.48,262.8,264.48,267.36,268.8,265.44,266.64,262.8,264.24,263.28,263.76,262.8,264.96,264.72,222,203.04,202.56,149.52,169.44,148.08,176.4,174.24,176.88,174.96,171.6,168.72,116.88
6425590009 TOWN OF ANDOVER,6/9/2016,1 kWh,kWh,27.12,27.36,27.36,27.84,27.36,28.32,29.76,27.36,27.6,26.64,26.88,26.64,26.88,26.64,26.88,27.6,29.28,27.6,75.12,97.44,159.84,161.76,162,162,219.6,225.84,225.36,224.88,227.76,228,229.44,228.96,224.88,247.44,244.56,222.48,225.12,226.32,226.32,224.88,222.96,223.44,226.08,225.6,223.68,220.8,220.32,220.56,220.32,219.36,219.12,219.36,220.8,251.52,232.8,218.16,220.32,220.32,220.56,218.16,216.48,217.68,214.08,207.6,177.12,144,144.72,144.96,145.2,145.44,145.2,148.56,163.2,178.32,145.92,145.44,145.68,168.96,216.24,217.2,218.4,218.64,217.68,217.44,216.72,216.72,216.96,215.52,215.52,215.04,168.24,185.28,146.16,114.24,38.16,25.2
6425590009 TOWN OF ANDOVER,6/9/2016,1 Power Factor,Power Factor,67.664671,67.857143,67.455621,68.235294,67.455621,68.604651,71.676301,68.674699,68.047337,67.682927,68.292683,68.09816,68.292683,67.682927,68.292683,68.862275,70.930233,69.277108,70.81448,75.046211,84.090909,84.144819,84.059776,84.164589,87.476099,87.943925,87.921348,87.652011,87.707948,87.719298,87.786961,87.845304,87.406716,86.784512,87.467811,87.535411,87.5,87.639405,87.476809,87.570093,87.394167,87.41784,87.546468,87.604846,87.429644,87.121212,87.262357,87.274454,87.179487,87.21374,87.201528,87.21374,87.369421,86.898839,87.073609,87.152445,87.262357,87.262357,87.357414,87.068966,86.981678,87.127762,86.854917,86.327345,84.150513,81.081081,80.939597,81.511471,81.426649,81.671159,81.426649,81.986755,81.632653,82.281285,81.1749,81.233244,81.149733,83.412322,86.885246,86.852207,87.164751,87.344199,87.379576,87.283237,87.5,87.669903,87.596899,87.439143,87.524366,87.414634,83.353151,83.640303,81.965007,78.16092,67.659574,67.307692
6425590009 TOWN OF ANDOVER,6/9/2016,2,kVAh,40.08,40.32,40.56,40.8,40.56,41.28,41.52,39.84,40.56,39.36,39.36,39.12,39.36,39.36,39.36,40.08,41.28,39.84,106.08,129.84,190.08,192.24,192.72,192.48,251.04,256.8,256.32,256.56,259.68,259.92,261.36,260.64,257.28,285.12,279.6,254.16,257.28,258.24,258.72,256.8,255.12,255.6,258.24,257.52,255.84,253.44,252.48,252.72,252.72,251.52,251.28,251.52,252.72,289.44,267.36,250.32,252.48,252.48,252.48,250.56,248.88,249.84,246.48,240.48,210.48,177.6,178.8,177.84,178.32,178.08,178.32,181.2,199.92,216.72,179.76,179.04,179.52,202.56,248.88,250.08,250.56,250.32,249.12,249.12,247.68,247.2,247.68,246.48,246.24,246,201.84,221.52,178.32,146.16,56.4,37.44
6425590009 TOWN OF ANDOVER,6/10/2016,1 kWh,kWh,25.2,25.2,25.2,25.92,27.84,26.16,25.44,25.44,25.44,25.44,25.68,25.44,25.44,56.4,104.88,146.4,149.76,150.72,151.44,151.68,152.4,152.4,152.4,152.64,174.96,228.48,228,230.64,231.12,231.6,229.68,230.88,230.64,254.4,234.96,225.6,226.8,230.16,229.2,226.56,226.32,227.28,226.8,224.4,224.64,224.64,224.88,224.4,224.4,225.36,225.36,229.68,230.88,227.04,246.48,241.2,218.88,223.92,223.92,225.12,224.4,225.12,226.56,226.56,218.88,152.64,151.68,150.72,150.96,151.44,151.44,179.04,171.84,153.84,153.6,152.16,151.92,155.76,198.96,222.72,223.68,223.2,225.12,226.56,225.36,224.64,225.36,235.92,244.8,173.28,161.76,159.84,45.12,24.96,26.88,27.36
6425590009 TOWN OF ANDOVER,6/10/2016,1 Power Factor,Power Factor,66.878981,66.037736,67.307692,67.924528,69.879518,68.125,66.666667,66.666667,66.25,66.666667,66.875,66.25,66.25,75.079872,82.142857,86.280057,86.546463,86.501377,86.556927,86.456908,86.748634,86.630286,86.748634,86.766712,88.043478,90.408357,90.390105,90.660377,90.084191,90.186916,89.943609,90.074906,89.645522,89.150547,89.406393,89.780325,89.828897,90.216369,90.179415,90.076336,89.980916,89.933523,89.914367,89.903846,89.741131,89.827255,89.923225,89.731286,89.903846,89.856459,89.942529,90.028222,90.243902,89.923954,89.071986,89.333333,89.76378,89.62536,89.539347,89.418494,89.559387,89.418494,89.73384,89.648623,89.236791,85.483871,84.946237,85.326087,85.461957,85.385656,85.385656,85.062714,85.33969,85.466667,85.447263,85.215054,85.080645,85.282523,88.191489,89.835431,89.615385,89.76834,89.760766,89.81922,90.462428,90.34749,89.856459,89.039855,89.867841,91.740788,92.202462,92.116183,78.333333,67.532468,70.440252,70.807453
6425590009 TOWN OF ANDOVER,6/10/2016,2,kVAh,37.68,38.16,37.44,38.16,39.84,38.4,38.16,38.16,38.4,38.16,38.4,38.4,38.4,75.12,127.68,169.68,173.04,174.24,174.96,175.44,175.68,175.92,175.68,175.92,198.72,252.72,252.24,254.4,256.56,256.8,255.36,256.32,257.28,285.36,262.8,251.28,252.48,255.12,254.16,251.52,251.52,252.72,252.24,249.6,250.32,250.08,250.08,250.08,249.6,250.8,250.56,255.12,255.84,252.48,276.72,270,243.84,249.84,250.08,251.76,250.56,251.76,252.48,252.72,245.28,178.56,178.56,176.64,176.64,177.36,177.36,210.48,201.36,180,179.76,178.56,178.56,182.64,225.6,247.92,249.6,248.64,250.8,252.24,249.12,248.64,250.8,264.96,272.4,188.88,175.44,173.52,57.6,36.96,38.16,38.64
6425590009 TOWN OF ANDOVER,6/11/2016,1 kWh,kWh,25.2,24.96,24.96,24.96,25.2,25.2,25.2,25.2,24.96,27.84,26.64,25.2,24.96,24.96,25.2,61.2,116.4,145.68,151.44,151.44,153.84,153.6,154.56,200.88,222.48,222.72,222.48,222,225.36,226.32,230.64,254.88,231.36,224.88,224.64,222.48,220.32,224.16,224.64,227.04,224.4,225.84,222.96,220.8,220.56,220.8,221.04,219.84,219.36,216.72,217.92,218.88,247.68,235.92,216.72,216,216.48,215.76,216,215.52,216.48,175.2,147.36,142.8,143.28,142.08,141.36,143.76,140.88,147.84,211.68,215.28,224.64,242.88,215.76,207.36,167.52,141.6,142.08,142.08,143.28,142.8,100.56,97.44,148.32,115.68,106.08,106.32,139.44,163.2,193.92,180.72,114.96,95.28,90.72,66.24
6425590009 TOWN OF ANDOVER,6/11/2016,1 Power Factor,Power Factor,68.181818,67.532468,66.666667,67.096774,66.455696,66.455696,66.455696,66.037736,66.666667,70.30303,69.375,67.307692,67.096774,66.666667,66.878981,70.054945,75.899844,78.020566,78.580324,78.482587,78.746929,78.91492,79.018405,83.532934,85.202206,85.215794,85.045872,85.174954,85.054348,84.954955,84.372256,85.028022,85.008818,85.10445,84.859474,84.812443,84.686347,85.063752,85.013624,85.071942,85,84.851217,84.685506,84.326306,84.311927,84.018265,83.879781,83.729433,83.930211,84.313725,84.386617,84.679666,84.451718,84.522786,84.313725,84.348641,84.220355,84.25492,84.269663,84.1612,84.220355,80.396476,77.135678,76.478149,76.538462,76.28866,76.295337,76.305732,76.233766,77.192982,84.160305,84.304511,84.172662,84.40367,83.940243,83.72093,79.8627,76.523995,76.683938,76.584735,76.93299,76.972833,80.888031,81.362725,86.919831,89.757914,90.204082,90.224033,91.496063,92.140921,90.990991,91.717418,90.207156,89.013453,88.111888,84.662577
6425590009 TOWN OF ANDOVER,6/11/2016,2,kVAh,36.96,36.96,37.44,37.2,37.92,37.92,37.92,38.16,37.44,39.6,38.4,37.44,37.2,37.44,37.68,87.36,153.36,186.72,192.72,192.96,195.36,194.64,195.6,240.48,261.12,261.36,261.6,260.64,264.96,266.4,273.36,299.76,272.16,264.24,264.72,262.32,260.16,263.52,264.24,266.88,264,266.16,263.28,261.84,261.6,262.8,263.52,262.56,261.36,257.04,258.24,258.48,293.28,279.12,257.04,256.08,257.04,256.08,256.32,256.08,257.04,217.92,191.04,186.72,187.2,186.24,185.28,188.4,184.8,191.52,251.52,255.36,266.88,287.76,257.04,247.68,209.76,185.04,185.28,185.52,186.24,185.52,124.32,119.76,170.64,128.88,117.6,117.84,152.4,177.12,213.12,197.04,127.44,107.04,102.96,78.24
6425590009 TOWN OF ANDOVER,6/12/2016,1 kWh,kWh,25.68,25.44,25.68,25.44,25.44,25.68,26.88,28.32,26.4,25.68,25.68,25.68,25.68,25.92,69.84,110.64,145.2,152.16,151.92,150.24,206.16,220.56,222.24,226.32,226.56,254.64,233.04,219.84,219.6,220.32,220.08,221.04,221.04,220.32,219.36,223.44,228,227.04,224.88,224.88,225.6,226.32,224.64,224.4,224.64,225.6,230.88,252.96,226.56,221.76,224.4,223.92,198.96,157.44,158.16,156.96,160.08,159.12,153.6,150.96,150.72,168,169.68,147.84,146.88,144.96,145.68,145.68,145.68,145.68,203.28,214.8,216,217.2,219.12,217.2,216.48,216.72,217.2,222,249.6,224.16,216.48,216.72,217.92,219.36,216.72,216.72,192.24,152.64,152.4,144.72,143.76,92.64,29.52,25.68
6425590009 TOWN OF ANDOVER,6/12/2016,1 Power Factor,Power Factor,68.152866,67.515924,69.032258,67.948718,67.515924,67.721519,69.565217,70.238095,68.322981,67.295597,67.295597,67.295597,67.295597,67.924528,84.593023,84.124088,82.312925,82.875817,82.853403,82.694848,86.680121,87.607245,87.772512,88.048553,87.488415,87.541254,87.241689,87.072243,86.894587,86.767486,86.837121,86.316776,86.397749,86.440678,86.635071,86.766076,87.076077,87.269373,87.162791,87.162791,86.956522,87.072946,87.069767,87.057728,87.313433,87.117702,86.433064,86.748971,86.764706,86.760563,86.895911,87.033582,85.463918,82.308657,82.375,82.264151,82.549505,82.56538,81.841432,81.476684,81.877445,81.775701,82.497083,82.242991,81.818182,81.621622,81.586022,81.586022,81.586022,81.47651,86.340469,87.062257,87.124879,87.102984,87.284895,87.102984,87.065637,86.99422,87.186898,86.529467,87.175189,87.045666,87.31849,87.246377,87.307692,87.715931,87.584869,87.415295,85.944206,83.246073,82.790091,82.377049,82.393398,77.51004,71.098266,67.295597
6425590009 TOWN OF ANDOVER,6/12/2016,2,kVAh,37.68,37.68,37.2,37.44,37.68,37.92,38.64,40.32,38.64,38.16,38.16,38.16,38.16,38.16,82.56,131.52,176.4,183.6,183.36,181.68,237.84,251.76,253.2,257.04,258.96,290.88,267.12,252.48,252.72,253.92,253.44,256.08,255.84,254.88,253.2,257.52,261.84,260.16,258,258,259.44,259.92,258,257.76,257.28,258.96,267.12,291.6,261.12,255.6,258.24,257.28,232.8,191.28,192,190.8,193.92,192.72,187.68,185.28,184.08,205.44,205.68,179.76,179.52,177.6,178.56,178.56,178.56,178.8,235.44,246.72,247.92,249.36,251.04,249.36,248.64,249.12,249.12,256.56,286.32,257.52,247.92,248.4,249.6,250.08,247.44,247.92,223.68,183.36,184.08,175.68,174.48,119.52,41.52,38.16
6425590009 TOWN OF ANDOVER,6/13/2016,1 kWh,kWh,28.08,26.88,26.16,25.68,25.44,25.44,25.92,25.44,25.68,25.68,25.68,26.4,28.08,26.4,25.68,25.68,25.44,25.68,47.04,89.04,147.12,158.4,161.04,160.8,191.28,176.64,164.16,163.44,192.48,224.64,225.12,224.64,226.08,228.72,226.08,223.92,221.28,220.08,219.6,219.36,219.36,221.52,222.24,220.8,218.88,217.68,217.68,217.68,217.44,217.2,217.2,224.16,249.84,224.88,215.76,215.76,215.76,215.04,215.04,214.32,214.32,215.04,216.72,215.52,213.84,214.56,214.32,214.08,213.12,211.92,212.16,212.16,214.32,238.8,229.2,209.28,186.96,147.6,147.84,147.6,147.6,148.56,149.04,147.84,145.68,145.68,145.92,145.68,145.2,144.72,144.72,144.48,146.64,146.88,97.68,84
6425590009 TOWN OF ANDOVER,6/13/2016,1 Power Factor,Power Factor,71.341463,69.135802,68.553459,67.721519,66.666667,66.666667,67.5,66.666667,66.875,67.295597,66.875,67.901235,70.05988,67.484663,67.295597,67.295597,66.666667,66.875,73.134328,79.273504,77.989822,79.613993,79.976162,79.952267,80.342742,80.613363,80.28169,80.117647,82.340862,84.705882,84.810127,84.859474,84.941389,85.241503,85.018051,84.895359,84.66483,84.516129,84.643848,84.551341,84.395199,84.834559,84.798535,84.714549,84.679666,84.529357,84.608209,84.608209,84.43616,84.500467,84.500467,84.144144,84.979592,84.719711,84.651601,83.86194,83.705773,83.660131,83.895131,83.771107,83.771107,83.816651,84,83.846872,83.58349,83.707865,83.536015,83.677298,83.537159,83.696682,83.712121,83.870968,84.48439,83.966245,84.215168,84.007707,82.086407,77.651515,77.876106,77.749684,77.749684,77.861635,78.211587,77.974684,78.221649,78.221649,78.249678,78.120978,77.963918,78.108808,78.108808,77.878396,78.233035,78.061224,79.337232,78.828829
6425590009 TOWN OF ANDOVER,6/13/2016,2,kVAh,39.36,38.88,38.16,37.92,38.16,38.16,38.4,38.16,38.4,38.16,38.4,38.88,40.08,39.12,38.16,38.16,38.16,38.4,64.32,112.32,188.64,198.96,201.36,201.12,238.08,219.12,204.48,204,233.76,265.2,265.44,264.72,266.16,268.32,265.92,263.76,261.36,260.4,259.44,259.44,259.92,261.12,262.08,260.64,258.48,257.52,257.28,257.28,257.52,257.04,257.04,266.4,294,265.44,254.88,257.28,257.76,257.04,256.32,255.84,255.84,256.56,258,257.04,255.84,256.32,256.56,255.84,255.12,253.2,253.44,252.96,253.68,284.4,272.16,249.12,227.76,190.08,189.84,189.84,189.84,190.8,190.56,189.6,186.24,186.24,186.48,186.48,186.24,185.28,185.28,185.52,187.44,188.16,123.12,106.56
6425590009 TOWN OF ANDOVER,6/14/2016,1 kWh,kWh,35.52,24.72,24.72,24.72,24.96,24.72,26.4,27.36,25.2,24.96,24.96,24.96,61.92,96,222,226.56,227.04,224.88,243.36,256.56,229.44,229.2,231.36,231.36,231.12,230.4,229.68,230.16,230.16,230.16,229.44,227.76,227.52,227.76,230.4,229.68,228.24,226.8,226.8,228,229.2,228.48,226.32,225.84,223.2,249.36,237.6,223.2,223.92,223.2,223.44,224.4,225.36,225.6,225.36,227.04,227.28,224.64,224.4,224.4,224.16,223.2,185.52,186.48,169.68,154.8,153.36,150.96,150.24,150,150.48,150.72,151.2,150.72,151.44,151.44,246.72,237.6,225.36,223.2,223.68,223.68,223.68,221.76,221.52,221.76,221.04,220.08,221.52,219.6,168.72,149.04,147.84,142.8,141.36,98.16
6425590009 TOWN OF ANDOVER,6/14/2016,1 Power Factor,Power Factor,71.84466,68.211921,68.211921,68.211921,67.973856,67.320261,69.620253,71.25,68.627451,67.532468,67.973856,67.973856,77.245509,81.300813,90.155945,90.59501,90.613027,90.444015,89.734513,90.134907,90.444655,90.350047,90.516432,90.516432,90.422535,90.651558,90.368272,90.471698,90.131579,90.301318,90.018832,89.867424,89.943074,90.037951,90.140845,90.112994,89.971618,89.914367,89.914367,89.962121,90.179415,90.066225,90.066858,89.961759,89.855072,89.108062,89.755213,89.941973,89.884393,89.855072,89.951691,89.473684,89.513823,89.609152,89.599237,89.668246,89.67803,89.655172,89.731286,89.559387,89.721422,89.681774,87.641723,85.667034,85.905225,86.11482,85.656836,85.578231,85.286104,85.26603,85.074627,85.326087,85.250338,85.442177,85.385656,84.811828,88.773748,89.59276,89.599237,89.681774,89.615385,89.701636,89.788054,90.05848,90.224829,90.146341,90.382728,90.344828,90.667976,90.325765,88.205772,86.490251,86.516854,85.982659,85.860058,83.469388
6425590009 TOWN OF ANDOVER,6/14/2016,2,kVAh,49.44,36.24,36.24,36.24,36.72,36.72,37.92,38.4,36.72,36.96,36.72,36.72,80.16,118.08,246.24,250.08,250.56,248.64,271.2,284.64,253.68,253.68,255.6,255.6,255.6,254.16,254.16,254.4,255.36,254.88,254.88,253.44,252.96,252.96,255.6,254.88,253.68,252.24,252.24,253.44,254.16,253.68,251.28,251.04,248.4,279.84,264.72,248.16,249.12,248.4,248.4,250.8,251.76,251.76,251.52,253.2,253.44,250.56,250.08,250.56,249.84,248.88,211.68,217.68,197.52,179.76,179.04,176.4,176.16,175.92,176.88,176.64,177.36,176.4,177.36,178.56,277.92,265.2,251.52,248.88,249.6,249.36,249.12,246.24,245.52,246,244.56,243.6,244.32,243.12,191.28,172.32,170.88,166.08,164.64,117.6
6425590009 TOWN OF ANDOVER,6/15/2016,1 kWh,kWh,26.64,26.64,27.12,29.28,27.36,26.88,26.88,27.12,27.12,26.64,26.88,26.64,30.48,109.68,167.04,187.68,157.68,163.2,223.92,224.16,224.88,225.12,225.12,225.12,225.12,225.36,227.28,226.32,225.12,225.36,229.2,229.2,229.44,228.72,228.24,225.36,245.28,249.6,224.88,228.24,227.52,227.52,228,227.28,224.64,222.96,223.2,223.92,223.44,223.92,223.2,225.12,223.2,245.52,230.64,221.28,222.48,221.76,222.48,221.04,224.16,223.92,222.48,221.28,221.76,222,225.12,246.72,217.44,215.04,222.24,223.2,196.8,160.08,159.6,160.56,158.64,155.28,153.84,155.04,156.96,155.76,205.92,226.56,209.76,220.56,222.24,221.52,221.28,221.28,222.72,223.2,220.56,220.08,219.84,219.6
6425590009 TOWN OF ANDOVER,6/15/2016,1 Power Factor,Power Factor,68.944099,69.375,69.753086,72.189349,69.512195,68.711656,69.135802,68.484848,69.325153,68.518519,69.135802,68.944099,69.78022,77.721088,82.9559,84.449244,83.80102,83.950617,87.93591,88.03016,87.981221,87.827715,87.992495,88.157895,87.827715,88.003749,88.011152,87.802607,87.581699,87.430168,87.856486,87.695133,87.146764,87.191217,87.247706,86.944444,86.610169,87.029289,87.081784,87.327824,87.292818,87.292818,87.316176,87.361624,87.069767,87.066542,87.078652,87.196262,87.009346,87.114846,87.160262,87.174721,86.915888,86.256324,86.654644,86.981132,87.12406,87.087653,87.12406,87.133396,87.28972,87.359551,87.206021,87.145558,87.087653,87.181904,86.372007,86.604886,86.532951,86.737657,87.111947,87.078652,85.774059,82.651797,82.814446,82.694685,82.418953,81.898734,81.969309,81.979695,82.264151,82.04804,83.789063,86.446886,86.620416,87.191651,87.193974,87.405303,87.228004,87.725975,87.962085,87.984863,87.774594,87.835249,87.823586,87.643678
6425590009 TOWN OF ANDOVER,6/15/2016,2,kVAh,38.64,38.4,38.88,40.56,39.36,39.12,38.88,39.6,39.12,38.88,38.88,38.64,43.68,141.12,201.36,222.24,188.16,194.4,254.64,254.64,255.6,256.32,255.84,255.36,256.32,256.08,258.24,257.76,257.04,257.76,260.88,261.36,263.28,262.32,261.6,259.2,283.2,286.8,258.24,261.36,260.64,260.64,261.12,260.16,258,256.08,256.32,256.8,256.8,257.04,256.08,258.24,256.8,284.64,266.16,254.4,255.36,254.64,255.36,253.68,256.8,256.32,255.12,253.92,254.64,254.64,260.64,284.88,251.28,247.92,255.12,256.32,229.44,193.68,192.72,194.16,192.48,189.6,187.68,189.12,190.8,189.84,245.76,262.08,242.16,252.96,254.88,253.44,253.68,252.24,253.2,253.68,251.28,250.56,250.32,250.56
