,amain,bmain,cmain,pres,KW_Total.AHS_N1-DE-ATS-kW (Trend1),KW_Total.AHS_N1-DG-kW (Trend1),KW_Total.AHS_N1-DHB - kW (Trend1),KW_Total.AHS_N1-DL-kW (Trend1),KW_Total.AHS_N1-Main-kW (Trend1),KW_Total.CollinCtr-kW (Trend1),KW_Total.M1-kW-Total (Trend1)
2016-02-28 19:15:00,34.48023,34.90263,36.68296,108.4003,23.40071,38.48026,9.066603,27.23414,106.18,8.62622,0.0
2016-02-28 19:30:00,34.00558,35.2737,34.32331,111.4234,28.27386,39.0079,9.909761,26.70598,103.6026,8.585999,0.0
2016-02-28 19:45:00,35.59222,35.6475,38.56246,106.1404,28.67545,37.28376,9.085914,27.58434,109.8092,8.92662,0.0
2016-02-28 20:00:00,31.11314,34.8532,35.6329,106.8658,23.00616,34.88421,9.975094,25.55477,101.5992,8.856498,0.0
2016-02-29 05:00:00,23.24535,26.92014,31.09844,77.97562,35.29039,9.3476,9.054411,20.76563,81.16251,7.800551,0.0
2016-02-29 05:02:00,,,,,,,,,,,
2016-02-29 05:15:00,29.92948,39.66829,31.21436,84.36125,27.86011,9.973653,8.777664,22.79754,100.8121,31.81642,0.0
2016-02-29 05:30:00,28.23484,28.63776,30.59467,98.86532,25.76751,8.463816,8.982087,25.52873,87.46725,18.96719,0.0
2016-02-29 05:45:00,49.6291,49.72792,51.35302,105.3918,79.40282,23.92302,8.725492,25.3833,159.3879,19.69905,0.0
2016-02-29 06:00:00,47.37905,46.7718,49.65801,156.4161,53.40768,27.02948,9.102119,28.78007,143.8089,19.81048,0.0
2016-02-29 06:15:00,59.66075,62.91257,63.73955,155.9676,65.6266,26.11912,12.68057,52.31168,186.3129,25.19633,0.0
2016-02-29 06:30:00,69.17103,73.55446,70.67794,198.8407,73.95727,33.60804,13.10504,63.84219,213.4034,25.87517,0.0
2016-02-29 06:42:00,,,,,,,,,,,
2016-02-29 06:45:00,72.79588,70.88743,73.52139,214.2701,69.96526,46.45771,14.49755,61.91498,217.6269,21.87037,0.0
2016-02-29 07:00:00,80.92318,82.43025,83.03066,230.3396,73.24607,56.48239,14.54183,66.93346,246.3841,21.51524,0.0
2016-02-29 07:15:00,101.4764,103.9034,103.3126,263.8382,68.14486,70.02594,36.69668,97.64458,308.8746,24.88258,0.0
2016-02-29 07:30:00,110.147,115.1735,113.4782,316.2104,93.7419,73.14009,40.55698,93.44115,338.7987,22.608,0.0
2016-02-29 07:45:00,120.3263,123.9524,118.4683,333.8728,92.48249,78.25382,41.34559,119.693,362.747,22.9615,0.0
2016-02-29 08:00:00,116.7915,124.7825,121.4151,363.2043,72.48988,76.99632,45.5603,131.9921,362.9892,22.07652,0.0
2016-02-29 08:15:00,124.8596,136.7968,127.182,380.8464,76.84074,84.28856,47.66314,142.978,388.8384,23.8907,0.0
2016-02-29 08:22:00,,,,,,,,,,,
2016-02-29 08:30:00,121.0205,135.6233,123.3582,390.7217,81.31554,81.88226,46.42101,129.5928,380.002,27.37103,0.0
2016-02-29 08:45:00,125.2383,134.788,128.9174,387.5823,81.82613,83.31201,45.92016,141.7648,388.9437,24.38362,0.0
2016-02-29 09:00:00,124.3901,135.3635,127.9109,391.193,79.91073,82.0759,47.77555,141.9106,387.6644,23.82429,0.0
2016-02-29 09:15:00,125.8068,130.8309,127.5705,386.9319,78.22528,79.20138,44.87552,142.2502,384.2082,25.3396,0.0
2016-02-29 09:30:00,125.2948,129.4235,123.5622,385.291,83.63196,78.44617,43.93142,139.1543,378.2804,26.52694,0.0
2016-02-29 09:45:00,126.6247,132.2213,130.3403,393.7393,72.21193,84.58556,48.86253,148.55,388.4772,28.75348,0.0
2016-02-29 10:00:00,136.6967,140.4508,133.804,397.1744,80.37733,90.81974,47.04422,150.4182,410.9514,29.2164,0.0
2016-02-29 10:02:00,,,,,,,,,,,
2016-02-29 10:15:00,132.2464,138.2117,129.9902,400.1699,76.86212,89.10777,47.25488,143.8586,400.2695,29.95622,0.0
2016-02-29 10:30:00,135.7839,139.9452,131.2631,397.7085,73.48289,87.65258,50.89043,147.2739,406.9922,33.92707,0.0
2016-02-29 10:45:00,130.6762,134.0304,128.5955,410.6609,44.12584,106.3456,48.13101,150.8633,393.3021,30.82104,0.0
2016-02-29 11:00:00,133.4831,134.3594,130.3196,394.8918,47.10651,108.1589,44.18795,143.9025,398.1319,33.71614,0.0
2016-02-29 11:15:00,129.5247,137.0508,131.5265,401.6366,47.75428,115.3954,46.35667,144.7268,399.048,29.47026,0.0
2016-02-29 11:30:00,145.8849,142.7449,139.0017,412.4159,58.30762,116.4852,44.29661,165.8957,428.6498,33.13148,0.0
2016-02-29 11:42:00,,,,,,,,,,,
2016-02-29 11:45:00,152.0892,157.3264,150.4321,421.3269,64.80683,145.2852,45.68855,153.3617,459.8476,28.77934,11.07978
2016-02-29 12:00:00,139.3578,143.983,135.7462,438.6775,47.7014,130.425,46.83582,155.2773,419.0869,29.25604,0.0
2016-02-29 12:15:00,142.8429,146.4585,141.8109,423.4218,46.42058,138.4352,46.1627,144.8487,431.1123,30.59007,10.70241
2016-02-29 12:30:00,134.6458,143.8934,137.626,422.5782,44.49124,124.5607,49.36762,159.5056,416.1653,34.10674,0.0
2016-02-29 12:45:00,138.0285,143.8224,132.8382,407.2347,57.32345,120.2361,46.12743,136.6188,414.6891,30.68012,10.64148
2016-02-29 13:00:00,130.8866,142.8242,133.828,408.4494,45.03255,131.4014,45.94802,131.9459,407.5388,32.61642,0.0
2016-02-29 13:15:00,123.4299,132.7869,126.4706,401.8515,46.13287,111.708,45.69848,136.2845,382.6875,28.50733,9.968086
2016-02-29 13:22:00,,,,,,,,,,,
2016-02-29 13:30:00,131.2278,138.2316,135.1974,386.3484,68.19672,115.7749,47.2436,128.4759,404.6568,28.9582,0.0
2016-02-29 13:45:00,126.5982,132.1135,131.9237,383.7599,48.97667,118.0222,50.48973,123.5657,390.6353,29.11257,0.0
2016-02-29 14:00:00,127.4633,133.1733,129.0047,389.2013,42.93648,117.9172,46.59046,118.2537,389.6413,32.89935,0.0
2016-02-29 14:15:00,137.3971,142.6221,140.6295,376.5331,93.64124,117.8818,45.11684,117.4985,420.6487,32.84495,0.0
2016-02-29 14:30:00,123.3258,134.6076,129.477,414.058,74.3849,115.6965,43.00964,107.2345,387.0966,31.76699,0.0
2016-02-29 14:45:00,113.0146,118.5688,114.2103,374.1557,90.05612,105.461,37.98603,90.2481,345.7937,31.01741,0.0
2016-02-29 15:00:00,106.4176,116.2364,109.9532,343.2678,69.74691,104.3261,34.8589,71.55389,332.6071,31.44195,0.0
2016-02-29 15:02:00,,,,,,,,,,,
2016-02-29 15:15:00,71.31695,78.84474,73.01789,294.7286,62.03136,43.808,31.83174,56.3489,223.0746,22.14368,0.0
2016-02-29 15:30:00,61.9848,68.14861,62.46767,216.134,37.96978,39.51593,31.62911,56.37849,192.6011,22.30683,0.0
2016-02-29 15:45:00,67.36642,67.9436,64.20152,198.5773,40.41046,39.03717,29.16933,59.48085,199.5115,25.44836,0.0
2016-02-29 16:00:00,57.77808,65.45708,61.28806,198.0122,41.41959,32.60587,29.05763,57.30018,184.5232,19.65051,0.0
2016-02-29 16:15:00,53.9903,57.65559,54.56103,184.5419,42.17399,19.31289,26.99681,54.74329,166.2277,23.13836,0.0
2016-02-29 16:30:00,52.02441,59.67157,55.1074,168.3831,48.17321,21.22121,26.87902,51.41841,166.5165,19.66886,0.0
2016-02-29 16:42:00,,,,,,,,,,,
2016-02-29 16:45:00,53.32061,60.30417,52.85719,166.1605,39.01094,20.4553,28.53336,51.04598,166.482,26.83347,0.0
2016-02-29 17:00:00,54.9436,56.81107,57.85468,168.9399,41.26799,27.01989,27.77034,53.62896,169.6093,20.62938,0.0
2016-02-29 17:15:00,53.97278,63.0892,59.42798,168.767,57.29478,30.10384,26.44452,43.64169,176.4899,19.8226,0.0
2016-02-29 17:30:00,50.32019,57.63825,53.4404,159.6863,49.14149,28.93831,24.35926,40.11922,161.3988,18.88476,0.0
2016-02-29 17:45:00,46.83488,55.49481,50.23515,159.4692,39.13417,30.50132,23.93544,40.08916,152.0753,18.05294,0.0
2016-02-29 18:00:00,51.01841,57.54462,54.16292,165.982,36.63739,43.8801,23.47674,41.1947,162.7259,19.18183,0.0
2016-02-29 18:15:00,54.13527,63.62243,58.4129,169.8266,51.29948,44.59914,23.68689,38.36874,176.1706,18.28161,0.0
2016-02-29 18:22:00,,,,,,,,,,,
2016-02-29 18:30:00,50.41749,59.71301,53.16695,171.019,38.00105,45.36713,23.71059,38.46592,163.2975,17.79576,0.0
2016-02-29 18:45:00,51.44955,63.94027,55.3631,171.4129,46.64494,40.52414,23.7669,38.6563,170.7529,21.31924,0.0
2016-02-29 19:00:00,46.65959,54.38961,49.87511,166.0138,32.15182,40.22361,23.65096,36.66686,150.9243,17.59729,0.0
2016-02-29 19:15:00,44.55881,52.89388,50.66143,159.2468,36.64734,34.65135,23.71326,35.50186,148.1141,17.956,0.0
2016-02-29 19:30:00,50.48884,56.72399,52.45388,154.8428,45.48023,34.70953,24.15725,37.61761,159.6667,17.7879,0.0
2016-02-29 19:45:00,48.12679,54.21936,52.60917,162.064,37.7201,35.4579,23.83434,39.57092,154.9553,18.22334,0.0
2016-02-29 20:00:00,44.95087,53.26173,49.91798,154.5551,39.88375,32.44792,22.18238,35.11081,148.1306,18.06464,0.0
2016-03-01 05:00:00,35.25959,36.13867,39.33267,98.70229,38.60826,28.59065,8.741413,24.50181,110.7309,11.70743,0.0
2016-03-01 05:15:00,53.30584,61.94353,56.14386,117.569,71.22906,27.60709,9.68187,30.60368,171.3932,30.58604,0.0
2016-03-01 05:30:00,41.47375,42.56036,44.69898,156.8186,64.96875,10.62149,8.649468,27.80112,128.7331,19.34194,0.0
2016-03-01 05:45:00,46.37048,48.82306,53.33794,137.8529,54.92643,31.83158,9.007317,32.61383,148.5315,16.91305,0.0
2016-03-01 06:00:00,54.72279,56.62068,59.41518,175.7138,61.56499,45.54042,9.675093,32.60263,170.7586,17.19355,0.0
2016-03-01 06:03:00,,,,,,,,,,,
2016-03-01 06:15:00,73.72116,73.51973,73.78179,198.0029,70.85778,43.84781,13.52798,67.29967,221.0227,23.04481,0.0
2016-03-01 06:30:00,74.65501,85.43845,84.59336,226.8809,77.58703,63.46582,13.41334,61.50024,244.6868,26.7153,0.0
2016-03-01 06:45:00,73.02374,74.53462,81.38794,228.0443,80.72387,44.59953,14.07557,67.00996,228.2529,19.33601,0.0
2016-03-01 07:00:00,71.63119,65.38307,73.44955,223.5737,67.4176,27.00991,16.55324,70.64253,210.4638,18.25652,0.0
2016-03-01 07:15:00,100.0773,99.58579,100.2393,255.0873,69.83865,65.82548,34.43465,103.7041,299.9024,20.33885,0.0
2016-03-01 07:30:00,126.9787,127.431,123.6643,349.5415,84.9333,101.7936,40.43281,112.827,378.074,25.14113,0.0
2016-03-01 07:43:00,,,,,,,,,,,
2016-03-01 07:45:00,126.1075,126.7784,125.4205,385.9986,79.29012,100.3298,41.50394,124.9345,378.3064,20.99318,0.0
2016-03-01 08:00:00,132.0928,137.8328,134.0562,398.4892,81.89814,105.3701,46.6652,142.1654,403.9817,20.51383,0.0
2016-03-01 08:15:00,136.8105,145.3841,136.5703,407.6249,85.90348,118.8414,47.7275,130.1591,418.765,23.68024,0.0
2016-03-01 08:30:00,142.4702,152.3952,140.4007,419.1069,81.13564,134.3832,48.20928,128.2534,435.2662,32.17543,0.0
2016-03-01 08:45:00,142.0897,148.0913,139.5973,436.0878,77.20168,131.6374,47.02064,136.0318,429.7784,25.86962,0.0
2016-03-01 09:00:00,150.106,157.4055,151.5275,439.4417,104.9698,132.8097,53.67198,128.8291,459.039,26.01851,0.0
2016-03-01 09:15:00,140.3563,150.1941,139.1312,437.0005,81.63923,118.3229,44.47384,140.4195,428.3996,31.06963,0.0
2016-03-01 09:23:00,,,,,,,,,,,
2016-03-01 09:30:00,135.0626,139.7511,130.3587,428.3855,81.70914,105.8588,48.1032,127.9214,405.1724,27.40885,0.0
2016-03-01 09:45:00,149.3349,157.2377,153.3078,422.1116,111.4681,119.9985,52.0801,139.3099,459.8805,28.24949,0.0
2016-03-01 10:00:00,147.6009,149.476,145.2672,439.1346,94.10317,120.3352,47.82064,149.9744,442.3441,26.54356,0.0
2016-03-01 10:15:00,139.7627,140.8502,137.5774,430.5222,79.24946,117.2819,51.57351,140.0396,418.1903,26.72928,0.0
2016-03-01 10:30:00,145.6653,151.5372,146.7917,436.9613,82.31009,114.07,54.03973,151.2172,443.9943,29.63707,0.0
2016-03-01 10:45:00,148.2256,146.9377,144.8678,444.7052,79.67866,114.7653,47.15152,154.7502,440.0311,30.7501,0.0
2016-03-01 11:00:00,142.3602,144.3796,138.7848,439.9719,81.24081,109.0571,50.77758,155.3787,425.5245,27.11453,0.0
2016-03-01 11:03:00,,,,,,,,,,,
2016-03-01 11:15:00,136.6244,148.8557,137.52,424.918,86.87949,110.134,50.14096,136.3568,423.0001,33.2721,0.0
2016-03-01 11:30:00,147.4234,151.8859,144.1281,429.6772,87.08954,114.5716,48.0068,148.1884,443.7948,32.15817,0.0
2016-03-01 11:45:00,147.615,149.1925,143.5877,438.3,77.26359,115.6784,47.08793,153.7247,440.3952,27.83513,0.0
2016-03-01 12:00:00,143.4165,154.3717,143.2379,443.6073,79.97216,113.991,48.65693,147.0757,441.0261,32.55277,0.0
2016-03-01 12:15:00,137.9066,142.7081,129.3679,432.473,78.70348,94.18449,49.53777,136.4581,409.9825,31.29928,0.0
2016-03-01 12:30:00,135.2547,137.5508,134.2496,421.5259,73.51131,100.5404,47.92405,139.1805,407.1388,30.44459,0.0
2016-03-01 12:43:00,,,,,,,,,,,
2016-03-01 12:45:00,134.6183,130.116,129.8277,406.4604,69.82013,96.18763,49.57705,126.0495,394.5621,35.22813,0.0
2016-03-01 13:00:00,131.2092,139.9787,131.8076,408.5855,75.77712,104.8667,46.0427,128.8577,402.9956,28.94736,0.0
2016-03-01 13:15:00,134.336,141.8676,132.0524,400.9999,80.3686,105.8669,47.3619,127.2672,408.256,29.22209,0.0
2016-03-01 13:30:00,135.2702,141.1604,135.3042,404.1982,93.39027,102.7605,47.20942,123.5644,411.7348,28.94594,0.0
2016-03-01 13:45:00,132.4118,137.5001,131.5844,389.6448,91.69556,89.95168,50.31786,122.0655,401.4963,29.17316,0.0
2016-03-01 14:00:00,136.0058,144.2683,133.6871,390.7209,69.26093,106.1897,46.59399,131.7858,413.9612,33.14295,0.0
2016-03-01 14:15:00,122.8092,132.0155,122.9522,392.3432,75.07146,98.79694,42.49344,114.1753,378.353,29.18918,0.0
2016-03-01 14:23:00,,,,,,,,,,,
2016-03-01 14:30:00,127.1594,136.6921,129.8249,384.5223,86.59177,100.7162,41.93597,112.2646,393.6764,32.05244,0.0
2016-03-01 14:45:00,126.4019,130.2323,120.0541,381.2206,67.56261,104.1104,39.76247,112.9476,377.9135,35.89717,0.0
2016-03-01 15:00:00,113.2504,122.1691,113.3325,364.2433,72.34084,101.7097,38.17687,87.93542,348.752,29.63413,0.0
2016-03-01 15:15:00,87.43573,90.69273,86.49864,330.892,64.00986,68.8525,32.36592,70.36105,264.6271,20.77799,0.0
2016-03-01 15:30:00,84.01776,90.87937,85.96567,262.5685,68.32163,62.15059,31.17831,66.15588,260.8628,20.96568,0.0
2016-03-01 15:45:00,77.36626,85.4968,82.33228,253.5462,61.32245,68.60519,26.61039,58.20622,245.1953,20.26217,0.0
2016-03-01 16:00:00,80.68263,85.14637,85.79938,248.9851,57.48505,65.14545,26.15693,51.92298,249.6166,23.16326,0.0
2016-03-01 16:03:00,,,,,,,,,,,
2016-03-01 16:15:00,66.01589,72.47619,68.45581,235.8582,48.05627,57.01836,26.66276,47.65895,206.9479,21.02181,0.0
2016-03-01 16:30:00,52.08174,60.57174,58.82779,184.976,42.09032,55.20302,11.66083,42.88631,172.0377,19.97092,0.0
2016-03-01 16:45:00,60.52383,66.07484,59.19062,177.22,51.15092,50.71437,11.75648,46.6499,185.7893,24.29,0.0
2016-03-01 17:00:00,57.65921,60.22419,63.14289,180.1312,46.03686,54.73251,10.81964,47.96623,181.0263,22.21278,0.0
2016-03-01 17:15:00,53.35114,58.7779,59.18145,177.704,43.24511,56.06032,10.66889,40.27971,171.3334,20.89928,0.0
2016-03-01 17:30:00,57.55064,60.30806,61.71178,175.4147,51.71241,56.99456,10.20389,39.38171,179.2943,21.43785,0.0
2016-03-01 17:43:00,,,,,,,,,,,
2016-03-01 17:45:00,54.9651,57.04272,59.21811,175.4498,40.36665,58.40518,11.17471,41.89268,171.2259,20.17736,0.0
2016-03-01 18:00:00,56.36688,59.43169,64.267,185.4045,41.17173,67.23789,10.24597,37.9718,180.0656,22.62741,0.0
2016-03-01 18:15:00,58.98645,65.42184,65.94337,183.8244,54.0839,72.00422,10.09274,35.37194,190.3517,20.97405,0.0
2016-03-01 18:30:00,60.11264,65.08504,62.38023,189.331,43.16166,70.17303,10.33596,35.87018,187.5779,29.74561,0.0
2016-03-01 18:45:00,59.83293,70.45335,62.35963,191.6768,47.02119,74.49927,10.22037,33.9775,192.6459,27.29317,0.0
2016-03-01 19:00:00,59.89743,66.89669,60.26467,188.4249,40.9051,70.44958,10.39532,34.845,187.0588,30.66142,0.0
2016-03-01 19:15:00,57.29483,69.13519,63.92539,189.5983,40.77081,72.26736,11.0199,35.971,191.671,31.34525,0.0
2016-03-01 19:23:00,,,,,,,,,,,
2016-03-01 19:30:00,59.25652,63.7429,62.47738,188.8696,47.28811,69.09171,10.39349,35.02303,185.4768,22.655,0.0
2016-03-01 19:45:00,53.48473,63.43631,59.45008,182.0182,38.88959,69.87103,10.52571,33.05765,179.3157,26.70233,0.0
2016-03-01 20:00:00,55.16158,62.25636,61.14666,183.4594,40.20401,68.91064,9.46506,31.96253,178.5646,25.61595,0.0
2016-03-02 05:00:00,31.09344,36.95762,40.23284,110.7083,29.67002,35.54061,9.610712,26.28577,108.2839,8.134823,0.0
2016-03-02 05:15:00,59.46141,64.40756,59.27923,129.6211,72.27697,38.51307,9.709747,31.99326,183.1482,32.69238,0.0
2016-03-02 05:23:00,,,,,,,,,,,
2016-03-02 05:30:00,52.83109,53.67706,57.95152,165.1099,58.85098,52.38324,10.11966,29.79693,164.4597,17.12529,0.0
2016-03-02 05:45:00,56.98557,58.86911,61.70959,170.0804,56.22876,60.89755,9.410841,31.32344,177.5643,17.13705,0.0
2016-03-02 06:00:00,54.88109,58.01271,60.97106,182.5781,52.38289,60.5714,9.418752,28.88683,173.8649,17.14483,0.0
2016-03-02 06:15:00,69.689,75.62005,74.45004,182.7959,72.70641,56.8908,16.18149,54.87011,219.7591,16.8917,0.0
2016-03-02 06:30:00,70.73609,72.993,75.83289,218.1008,60.12106,62.88468,15.39773,62.03936,219.562,20.86116,0.0
2016-03-02 06:45:00,76.80701,76.79008,80.45515,231.131,67.2114,64.69659,15.96599,62.86752,234.0522,21.03013,0.0
2016-03-02 07:00:00,81.70293,81.54569,84.29581,237.5289,61.00156,63.94495,18.43823,72.61278,247.5444,23.58216,0.0
2016-03-02 07:03:00,,,,,,,,,,,
2016-03-02 07:15:00,92.81988,92.97675,95.64948,262.3559,59.93422,78.33861,24.86469,88.48539,281.4461,22.44152,0.0
2016-03-02 07:30:00,124.5009,132.6344,123.993,338.6216,76.74371,116.4833,40.78,115.3966,381.1282,28.02461,0.0
2016-03-02 07:45:00,138.1477,141.8862,140.3906,394.9081,88.73339,116.6383,44.22612,133.8565,420.4245,24.78173,0.0
2016-03-02 08:00:00,133.5822,140.1215,130.3661,411.266,68.82787,101.7178,47.74536,140.2716,404.0698,30.84079,0.0
2016-03-02 08:15:00,130.2017,137.2676,129.5608,401.8024,67.61748,100.9769,48.60743,143.48,396.9211,23.67883,0.0
2016-03-02 08:30:00,133.6161,145.1179,130.4243,401.5334,68.12979,102.8902,47.38251,144.5004,409.1583,32.16797,0.0
2016-03-02 08:43:00,,,,,,,,,,,
2016-03-02 08:45:00,136.7132,145.0412,136.9143,408.5192,67.45122,102.4433,51.39965,148.9801,418.6688,32.05684,0.0
2016-03-02 09:00:00,135.4027,144.2681,137.2565,424.2651,66.75197,102.0972,47.53379,145.8436,416.9273,41.57921,0.0
2016-03-02 09:15:00,128.1377,138.7736,129.6817,413.6129,68.01577,100.8721,47.50498,136.5179,396.5931,30.04436,0.0
2016-03-02 09:30:00,132.0804,143.9529,132.5561,403.1838,66.02117,96.51658,52.00994,139.9929,408.5894,31.23931,0.0
2016-03-02 09:45:00,135.4492,143.2025,139.5625,412.3658,68.21374,101.0283,52.02735,150.5655,418.2142,30.80861,0.0
2016-03-02 10:00:00,132.3054,143.4214,131.5334,414.7925,68.17217,103.2906,47.48143,138.3765,407.2602,34.00224,0.0
2016-03-02 10:15:00,138.1563,145.0786,134.1445,426.5184,71.3337,104.7651,49.98922,142.3609,417.3793,30.68861,0.0
2016-03-02 10:23:00,,,,,,,,,,,
2016-03-02 10:30:00,142.8631,143.8689,136.2306,427.6906,74.22692,104.8508,51.41491,138.7713,422.9626,37.1398,0.0
2016-03-02 10:45:00,137.556,147.9906,136.6824,425.1097,66.96521,107.1042,46.77982,146.922,422.2291,36.37519,0.0
2016-03-02 11:00:00,137.4167,143.5507,138.4544,426.7142,65.05341,102.9654,44.8984,147.1198,419.4218,35.56107,0.0
2016-03-02 11:15:00,134.2565,142.9967,132.289,419.5201,71.07911,107.0538,44.99662,148.7298,409.5422,31.31129,0.0
2016-03-02 11:30:00,138.0444,144.1606,136.7517,425.058,67.68149,109.5107,43.27288,146.3606,418.9566,31.01772,0.0
2016-03-02 11:45:00,141.529,143.0536,138.1952,422.9753,70.96902,111.0946,47.77635,140.4847,422.7778,37.28013,0.0
2016-03-02 12:00:00,135.7277,144.3863,137.2208,431.488,66.79353,109.4149,48.00733,141.1155,417.3348,32.19201,0.0
2016-03-02 12:03:00,,,,,,,,,,,
2016-03-02 12:15:00,140.0459,145.3189,137.3301,424.41,71.18458,110.9296,47.54126,138.5992,422.6949,32.584,0.0
2016-03-02 12:30:00,140.3058,145.8412,136.2457,417.9199,66.7075,109.1065,51.96541,145.1074,422.3928,32.5602,0.0
2016-03-02 12:45:00,129.2073,142.3511,131.2648,412.9888,69.93457,106.3625,44.08839,126.1446,402.8232,37.25669,0.0
2016-03-02 13:00:00,140.8126,154.2676,136.4118,414.4937,75.49167,114.3866,47.41067,131.8053,431.492,42.1722,0.0
2016-03-02 13:15:00,137.2713,146.7749,137.6274,413.6107,78.36715,114.5664,47.38333,127.4656,421.6736,34.35767,0.0
2016-03-02 13:30:00,129.5331,141.4513,130.726,414.831,70.19666,95.20453,45.78336,134.6698,401.7104,38.02293,0.0
2016-03-02 13:43:00,,,,,,,,,,,
2016-03-02 13:45:00,136.0056,141.7648,134.3359,407.8488,67.44056,108.6275,47.76764,129.6672,412.1062,37.21016,0.0
2016-03-02 14:00:00,138.2577,143.9309,136.7649,416.2847,70.27237,109.6153,46.57897,135.3842,418.9535,37.10314,0.0
2016-03-02 14:15:00,131.1865,142.6105,132.398,406.6513,87.49216,106.1086,45.03892,114.1856,406.195,33.66332,0.0
2016-03-02 14:30:00,124.549,136.7937,121.5787,392.1718,64.9446,106.8276,42.69735,105.9995,382.9214,33.65282,0.0
2016-03-02 14:45:00,119.2175,128.528,117.0661,380.7712,66.79532,103.5543,41.27295,104.048,364.8116,26.2079,0.0
2016-03-02 15:00:00,118.2555,128.7662,112.7559,355.9609,75.29444,104.6898,38.31388,83.91646,359.7775,33.9191,0.0
2016-03-02 15:15:00,75.10352,87.33317,78.47217,313.9306,69.08389,45.29178,33.92784,63.40213,240.9088,17.72526,0.0
2016-03-02 15:23:00,,,,,,,,,,,
2016-03-02 15:30:00,72.64478,82.85135,74.83459,244.8777,63.04086,44.10953,32.85222,62.48043,230.3307,17.72715,0.0
2016-03-02 15:45:00,70.85011,82.42792,75.25536,235.6061,69.61182,44.43858,31.76684,55.16509,228.5334,17.47929,0.0
2016-03-02 16:00:00,74.05316,87.08022,76.11407,229.1573,73.11218,62.35425,27.94537,48.20972,237.2475,16.78391,0.0
2016-03-02 16:15:00,56.38284,64.50026,57.86143,217.8139,52.62807,48.34082,13.91723,43.01433,178.7445,20.4541,0.0
2016-03-02 16:30:00,49.91657,61.7103,57.95538,173.1677,45.94905,47.45245,14.80608,47.83949,169.5822,16.19164,0.0
2016-03-02 16:45:00,49.57489,63.90655,55.51263,172.6879,42.4931,48.55436,16.1521,41.57357,168.4855,19.97607,0.0
2016-03-02 17:00:00,43.67384,53.8873,50.83446,157.2068,44.24703,31.33547,13.66969,41.43408,148.3956,16.71795,0.0
2016-03-02 17:03:00,,,,,,,,,,,
2016-03-02 17:15:00,60.07075,71.27143,67.98825,149.3668,103.9479,27.99531,10.83535,41.07598,199.3304,16.84802,0.0
2016-03-02 17:30:00,52.06395,55.2822,52.35102,173.7195,64.62545,29.52929,10.55683,35.54491,159.6971,20.1198,0.0
2016-03-02 17:45:00,50.72582,58.39975,56.13509,159.3941,75.43269,29.67517,11.61537,34.1087,165.2607,16.12922,0.0
2016-03-02 18:00:00,50.77814,60.6971,58.50525,166.3095,64.48773,42.02705,10.39112,35.8445,169.9805,17.29305,0.0
2016-03-02 18:15:00,49.08649,55.27958,55.56278,163.7403,56.54039,36.62792,10.60314,38.7751,159.9288,16.83664,0.0
2016-03-02 18:30:00,47.67539,53.73314,56.29306,161.0368,58.85463,38.0615,11.2002,33.22832,157.7016,16.86804,0.0
2016-03-02 18:43:00,,,,,,,,,,,
2016-03-02 18:45:00,51.14043,55.27672,54.18517,160.3889,57.04673,37.95692,10.86851,34.37302,160.6023,24.42046,0.0
2016-03-02 19:00:00,52.79327,58.40019,58.43882,160.7715,64.3745,37.83712,11.02688,39.24129,169.6323,17.30009,0.0
2016-03-02 19:15:00,49.98034,54.2724,56.1974,164.9889,53.2727,42.46909,11.5147,36.64593,160.4815,16.96347,0.0
2016-03-02 19:30:00,53.94109,56.14639,57.87626,159.8902,64.34914,39.75594,10.35988,38.56555,167.9637,16.82861,0.0
2016-03-02 19:45:00,46.89895,51.12732,50.98178,156.6355,49.70884,37.54506,10.81308,33.22394,147.8312,17.15057,0.0
2016-03-02 20:00:00,49.08187,51.75738,55.85188,152.856,59.89112,36.20203,10.38522,34.95827,156.6911,16.03942,0.0
